id,naslov,objava,avtor,spol,priprava,kolicina,stmnenj,stfoto,zadnjafoto,kategorija,podkategorija,zdravajed
8404,Skutni talarji,12.12.2006,boonkoo,ženska,30 minut,12 talarčkov,24,3,27.12.2010,predjedi, hladne,
853,Vliti šarkelj,20.2.2001,marta,ženska,,,16,9,6.1.2014,sladice, pecivo,
854,Španska pita,21.2.2001,LEJA,ženska,,,132,23,21.7.2014,ostale jedi,,
858,Ajdova kaša s skuto,23.2.2001,marta,ženska,,,12,1,1.3.2010,priloge, ostalo,Bolj zdrava jed
865,Enostavna in dobra torta,2.3.2001,Barbara Serbec,ženska,,8-12 oseb,12,4,20.10.2009,sladice, torte,
866,Zelo dobra špinača ali blitva,13.3.2001,,,,,33,2,24.8.2013,zelenjavne jedi,,
9342,Krhki flancati moje babice,14.12.2006,Jerneja USA,ženska,45 minut,,103,16,6.3.2014,sladice, pecivo,
9345,Bogatašev cekin,30.11.2006,anja,ženska,90 minut,,35,4,29.12.2008,sladice, piškoti,
9355,Zbrano praznično pecivo,15.12.2006,muffin,ženska,,,94,99,14.7.2014,sladice, piškoti,
9360,Česnova bomba ,15.12.2006,ati zlati,moški,,,19,2,26.7.2008,predjedi, namazi,
9371,Brokolijev narastek,17.12.2006,majdi,ženska,45 minut,za 4 do 6 oseb,12,3,19.9.2010,zelenjavne jedi,,
9404,Lignji iz pečice,20.12.2006,Riko,spol ni določen oz. marsovec,,za 4 osebe,29,6,16.7.2011,morska hrana, ostalo,
9406,Hitra torta z jabolki,20.12.2006,mansaj,ženska,,,41,13,20.6.2016,sladice, pecivo,
9409,Špargljeva kremna juha,20.12.2006,anamarija1,spol ni določen oz. marsovec,45 minut,3 osebe,29,2,16.10.2009,juhe in zakuhe, zelenjavne juhe,
9411,Lubenice,20.12.2006,klavdija80,ženska,,8,55,13,11.4.2013,sladice, pecivo,
9418,Prtinkuš piškoti ,21.12.2006,funuk11,ženska,60 minut,,25,16,2.12.2014,sladice, piškoti,
9431,Moji mehki medenjaki,22.12.2006,Kyara,ženska,,,329,141,28.12.2015,sladice, piškoti,
9448,Fini orehovi keksi,23.12.2006,Riko,spol ni določen oz. marsovec,,,20,3,11.5.2015,sladice, piškoti,
9450,Kruh brez gnetenja,23.12.2006,ZZVONE,moški,4+ ur,,332,68,2.3.2016,kruh,,
9457,Mehki cimetovi keksi,24.12.2006,Valerci,ženska,,,123,40,8.1.2016,sladice, piškoti,
9493,Madjarica,2.1.2007,senka,ženska,75 minut,,53,4,2.12.2009,sladice, pecivo,
9494,Mini pizze,2.1.2007,merrii,ženska,,,108,11,7.5.2013,predjedi, hladne,
9503,Ajdova kaša z brstičnim ohrovtom,5.1.2007,piščanec,ženska,60 minut,za 2 osebi,29,3,3.3.2008,zelenjavne jedi,,Bolj zdrava jed
9510,Metin sirup,4.1.2007,senka,ženska,,,21,1,24.6.2013,ozimnica, pijače,
9530,Piščanec v sladko - kisli omaki,9.1.2007,Pitončica,spol ni določen oz. marsovec,60 minut,,47,7,7.1.2014,eksotika, Kitajska,
9537,Lešnikovi trikotniki,10.1.2007,maja g,ženska,,,30,3,23.9.2012,sladice, piškoti,
9538,Špinača - kremna,10.1.2007,Bernarda85,ženska,45 minut,4 osebe,29,3,8.3.2016,omake, prelivi,
9542,Figove kroglice,13.1.2007,Majuscka,ženska,,,25,7,2.11.2011,sladice, ostalo,
9545,Frcokle,11.1.2007,.packa.,ženska,90 minut,,59,10,7.2.2012,sladice, slano pecivo,
9595,Gratinirana cvetača,23.1.2007,Bernarda85,ženska,45 minut,4 osebe,21,6,6.8.2013,priloge, ostalo,
9604,Piščančja obara - Ajmoht,25.1.2007,Levinjav,ženska,,,34,2,21.4.2012,mesne jedi, perutnina,
9622,Meso v pečici malo drugače,28.1.2007,anamarija1,spol ni določen oz. marsovec,75 minut,4 osebe,21,3,20.12.2008,mesne jedi, svinjina,
9627,Super torta,29.1.2007,majekzmajek,ženska,,,50,18,20.1.2014,sladice, torte,
9677,"""Ta pravi"" Italijanski tiramisu",9.2.2007,Levinjav,ženska,60 minut,,67,10,9.4.2016,sladice, pecivo,
9679,Pasulj ,9.2.2007,plopsa,spol ni določen oz. marsovec,,,13,1,6.3.2008,enolončnice,,
9692,Bananini mafini z ovsenimi kosmiči,12.2.2007,LoNa,ženska,45 minut,12 kosov,17,3,10.3.2014,sladice, pecivo,
9693,Hitri skutni štruklji,12.2.2007,plopsa,spol ni določen oz. marsovec,,,72,4,22.5.2012,priloge, cmoki,
9696,Vrhniške kremne rezine,12.2.2007,ligojna,ženska,4+ ur,12 rezin (8 x 8 cm),32,9,24.12.2012,sladice, pecivo,
9699,Česnovi polžki,13.2.2007,lonalina,ženska,,,41,14,5.1.2016,sladice, slano pecivo,
9713,Jogurtova pita,15.2.2007,ela,ženska,75 minut,,60,14,13.6.2016,sladice, pecivo,
9738,Jaffa biskvit 2,19.2.2007,nana1,ženska,,,33,2,25.2.2010,sladice, pecivo,
9745,Ocvrte jogurtove miške,19.2.2007,minkica,ženska,,,53,10,1.2.2016,sladice, ostalo,
9760,Skutine rezine,22.2.2007,minkica,ženska,,,61,12,11.4.2013,sladice, ostalo,
9777,Bučke polnjene z mesom ,25.2.2007,Mijan,ženska,75 minut,4,61,16,30.10.2014,zelenjavne jedi,,Bolj zdrava jed
9778,Zelenjavni narastek,26.2.2007,Marina 46,ženska,,za 4 osebe.8 kosov,11,1,29.10.2008,zelenjavne jedi,,
9797,Kokosova torta,3.3.2007,mlada kuharica,ženska,,12 kosov,73,35,7.3.2013,sladice, torte,
9805,Rojstnodnevno pecivo,3.3.2007,mlada kuharica,ženska,,,34,72,6.3.2014,sladice, pecivo,
9855,Čokoladna torta Rok,19.3.2007,KatkaD,ženska,60 minut,16 kosov,32,9,15.7.2013,sladice, torte,
9858,Bačo torta,19.3.2007,šjorca,ženska,,,40,7,28.1.2014,sladice, torte,
9871,Kifeljčki,22.3.2007,Katjuška,ženska,180 minut,100 mini kifeljčkov,67,19,14.4.2014,sladice, ostalo,
9878,Biskvitno pecivo,23.3.2007,anitae,ženska,60 minut,,42,2,10.4.2008,sladice, pecivo,
9882,Čokoladni muffini,24.3.2007,baby girl,spol ni določen oz. marsovec,,za 12 muffinov,35,13,19.4.2014,sladice, ostalo,
9924,Zelenjavna obara,31.3.2007,Anja Poljšak,ženska,90 minut,4 osebe,10,2,16.6.2008,juhe in zakuhe, zelenjavne juhe,
9949,Skutini cmoki,5.4.2007,Veronika :),ženska,45 minut,4 osebe,12,2,9.4.2012,priloge, cmoki,
9966,Zelenjavni kuskus,12.4.2007,bellatrix,spol ni določen oz. marsovec,30 minut,3-4 porcije,22,5,26.5.2015,zelenjavne jedi,,
9988,Spomladansko pecivo,21.4.2007,nemo,ženska,75 minut,,20,1,20.4.2007,sladice, pecivo,
