id,naslov,objava,avtor,spol,priprava,kolicina,stmnenj,stfoto,zadnjafoto,kategorija,podkategorija,zdravajed,letofoto,letoobjave,idavtorja
5234,Kumarična omaka,8.8.2005,"{'id': 'carmen', 'avtor': 'carmen'}",ženska,,,19,1,15.2.2006,, tople,0,2006,2005,carmen
3167,''Šoštajgelni''-neke vrste slaniki,30.1.2004,"{'id': 'anja', 'avtor': 'anja'}",ženska,,,12,4,10.1.2015,, slano pecivo,0,2015,2004,anja
12286,Keksi moje babice  (na mesoreznico),14.2.2009,"{'id': 'herkules', 'avtor': 'herkules'}",ženska,90,"cca  1,5 kg",21,5,3.12.2013,, piškoti,0,2013,2009,herkules
14825,Enostavne kremšnite,2.3.2011,"{'id': 'vanja87', 'avtor': 'Vanja87'}",ženska,30,za 12 kosov,11,8,1.11.2015,, ostalo,0,2015,2011,vanja87
1466,Pecivo z jagodami in pudingom,15.11.2001,"{'id': 'marta', 'avtor': 'marta'}",ženska,,,14,2,19.4.2010,, pecivo,0,2010,2001,marta
153,Francoski rogljički,26.6.1998,"{'id': 'marinka', 'avtor': 'Marinka'}",ženska,,,17,8,7.5.2013,,,0,2013,1998,marinka
11608,Lasagna Bolognese,11.8.2008,"{'id': 'wrqqvycl6iiugwx5', 'avtor': 'Šef Sebastjan'}",moški,120,,12,2,18.12.2015,,,0,2015,2008,wrqqvycl6iiugwx5
8091,Ajvar,10.10.2006,"{'id': 'sweetie', 'avtor': 'Sweetie'}",ženska,90,,16,2,25.8.2014,, slani shranki,0,2014,2006,sweetie
13134,Gratinirani puranji zrezki,30.10.2009,"{'id': 'jyzioujfehj09g97', 'avtor': 'Katja D'}",ženska,45,za 2 odrasla in 2 malčka,10,3,5.7.2014,, perutnina,0,2014,2009,jyzioujfehj09g97
12684,Ježki,10.6.2009,"{'id': 'pu2ycx2ernbmhow7', 'avtor': 'brigita.k.'}",ženska,60,,16,7,9.11.2014,, piškoti,0,2014,2009,pu2ycx2ernbmhow7
12365,Falafel,3.3.2009,"{'id': 'giftman', 'avtor': 'giftman'}",moški,90,4 osebe,27,7,6.2.2014,, ostale dežele,0,2014,2009,giftman
6894,Baklava,13.7.2006,"{'id': 'ursa40', 'avtor': 'ursa40'}",ženska,,,59,5,11.7.2011,, pecivo,0,2011,2006,ursa40
14204,Enostavni čokoladni muffini,24.9.2010,"{'id': 'kissmyass', 'avtor': 'kissmyass'}",ženska,30,12 mufinov,9,5,13.4.2012,, pecivo,0,2012,2010,kissmyass
14088,Krompirjev golaž,23.8.2010,"{'id': 'sokec', 'avtor': 'sokec'}",ženska,90,za 4 osebe,17,4,15.8.2012,,,0,2012,2010,sokec
190,Porov narastek,1.7.1999,"{'id': 'marinka', 'avtor': 'Marinka'}",ženska,,,15,4,6.10.2010,,,0,2010,1999,marinka
8255,Boranija II (stročji fižol),11.11.2006,"{'id': 'jokl', 'avtor': 'JOKL'}",ženska,,,21,3,4.3.2013,,,0,2013,2006,jokl
6347,Borovničeva pita,3.4.2006,"{'id': 'ella', 'avtor': 'Ella'}",ženska,,8 oseb,45,9,8.11.2014,, pecivo,0,2014,2006,ella
10113,Rolada z jagodno - mascarpone kremo,31.5.2007,"{'id': 'jade', 'avtor': 'jade'}",ženska,60,18 koščkov,36,8,21.7.2014,, pecivo,0,2014,2007,jade
18548,Rolada žirafa,6.6.2013,"{'id': 'cedevita', 'avtor': 'cedevita'}",ženska,90,,23,9,18.1.2016,, pecivo,0,2016,2013,cedevita
5066,Enolončnica z mletim mesom,10.6.2005,"{'id': 'mamamia', 'avtor': 'mamamia'}",ženska,,za štiri osebe,13,1,11.11.2008,,,0,2008,2005,mamamia
20044,Torta piškotek (Cookies torta),24.10.2014,"{'id': 'mmmuffinsandco', 'avtor': 'mmmuffinsandco'}",ženska,90,15-20 kosov,23,11,27.9.2015,, torte,0,2015,2014,mmmuffinsandco
4405,Zeljna juha za hujšanje,15.12.2004,"{'id': 'lenke', 'avtor': 'lenke'}",ženska,,,21,,,, zelenjavne juhe,0,,2004,lenke
12047,Empanade,18.12.2008,"{'id': 'karamazov', 'avtor': 'karamazov'}",spol ni določen oz. marsovec,60,za 6-8 oseb,14,9,1.11.2011,, tople,0,2011,2008,karamazov
8098,Slivova marmelada a la Gerberaa,11.10.2006,"{'id': 'gerberaa', 'avtor': 'gerberaa'}",ženska,,,14,2,31.8.2009,, sladki shranki,0,2009,2006,gerberaa
7276,Tople kumare s krompirjem,6.10.2006,"{'id': '4hiivqnvyd6xzypt', 'avtor': 'Danijela-6'}",spol ni določen oz. marsovec,,,41,3,27.8.2010,,,0,2010,2006,4hiivqnvyd6xzypt
1697,Kokosovi piškoti,18.2.2002,"{'id': 'hali', 'avtor': 'HALI'}",ženska,,,14,4,14.10.2014,, piškoti,0,2014,2002,hali
3646,Čokoladna pita,2.5.2004,"{'id': 'tjas', 'avtor': 'tjas'}",ženska,120,za pekač za pite premera 24-28 cm,33,7,27.3.2015,, ostalo,0,2015,2004,tjas
15962,Lepinja - somun,15.11.2011,"{'id': 'zrnek', 'avtor': 'ZRNEK'}",moški,120,4 kosi,18,16,28.9.2013,,,0,2013,2011,zrnek
11995,Klepetalka,6.12.2008,"{'id': 'MorskaMedvedka', 'avtor': 'morska medvedka'}",ženska,120,pekač iz pečice (globok),55,11,5.3.2010,, pecivo,0,2010,2008,MorskaMedvedka
4333,Nebeška pita,20.11.2004,"{'id': 'jade', 'avtor': 'jade'}",ženska,300,30 koščkov,51,8,6.1.2013,, pecivo,0,2013,2004,jade
12017,Borovničev zavitek s skuto,11.12.2008,"{'id': 'tejcika4', 'avtor': 'tejčika'}",ženska,60,,14,2,29.6.2016,, ostalo,0,2016,2008,tejcika4
5051,Idrijski žlikrofi,7.6.2005,"{'id': 'bbgg', 'avtor': 'bbgg'}",moški,,150 kosov (4 - 6 oseb),40,10,24.1.2013,,,0,2013,2005,bbgg
10765,Kaneloni na drugačen način,5.12.2007,"{'id': 'vanilija76', 'avtor': 'vanilija76'}",ženska,60,,17,3,9.5.2011,, mešano meso,0,2011,2007,vanilija76
14273,Mongolska govedina,17.10.2010,"{'id': 'btw7a10tzi3fuawl', 'avtor': 'Pitončica'}",spol ni določen oz. marsovec,240,za 2 osebe,10,11,18.5.2014,, Kitajska,0,2014,2010,btw7a10tzi3fuawl
9510,Metin sirup,4.1.2007,"{'id': 'senka', 'avtor': 'senka'}",ženska,,,21,1,24.6.2013,, pijače,0,2013,2007,senka
14120,najokusnejša gobova juha,31.8.2010,"{'id': 'xh91665q1yxbta8l', 'avtor': 'maičko*'}",ženska,120,za 4osebe,17,1,4.9.2011,,,0,2011,2010,xh91665q1yxbta8l
5731,Mesni polpeti,16.11.2005,"{'id': 'ogtze60n3kv66hw4', 'avtor': 'klavdija mustar'}",ženska,,za 8 polpetov,19,1,29.6.2007,, mešano meso,0,2007,2005,ogtze60n3kv66hw4
10848,Hrenovke v testu,24.12.2007,"{'id': 'wildtigress', 'avtor': 'WildTigress'}",ženska,60,5 oseb,21,3,1.7.2009,, tople,0,2009,2007,wildtigress
763,Prežganka,8.2.2001,"{'id': 'marinka', 'avtor': 'Marinka'}",ženska,,4 do 5 oseb,11,2,26.1.2016,, ostale juhe,0,2016,2001,marinka
3507,Tatarski biftek,3.4.2004,"{'id': 'santina', 'avtor': 'santina'}",ženska,,,19,1,2.1.2012,, govedina,0,2012,2004,santina
11055,Božanska pica,9.2.2008,"{'id': 'a8m48zmkyxtdqhth', 'avtor': '*~Petra~*'}",ženska,120,pica s premerom 25 cm,19,5,22.7.2010,,,0,2010,2008,a8m48zmkyxtdqhth
865,Enostavna in dobra torta,2.3.2001,"{'id': 'js0ocdg7qod6tnzt', 'avtor': 'Barbara Serbec'}",ženska,,8-12 oseb,12,4,20.10.2009,, torte,0,2009,2001,js0ocdg7qod6tnzt
13450,Štruklji - hitro narejeni,25.1.2010,"{'id': 'migla', 'avtor': 'Migla'}",ženska,30,za 4 osebe,21,8,2.7.2013,, tople,0,2013,2010,migla
13301,"Domači prijatelj ""ati zlati""",16.12.2009,"{'id': 'sweetie', 'avtor': 'Sweetie'}",ženska,180,ogromno,24,11,11.12.2013,, piškoti,0,2013,2009,sweetie
11530,Zajčja obara,11.7.2008,"{'id': 'mamka', 'avtor': 'mamka'}",ženska,75,4,10,1,29.6.2008,,,0,2008,2008,mamka
11886,Pisana zelenjavna pita,8.11.2008,"{'id': 'janinka', 'avtor': 'Janinka'}",ženska,60,1 pita-prb. 5 oseb,12,6,29.3.2013,,,0,2013,2008,janinka
4117,Fini piškoti na stroj,6.10.2004,"{'id': 'galja', 'avtor': 'galja'}",ženska,,,25,2,26.3.2007,, piškoti,0,2007,2004,galja
12291,Vložene breskve,17.2.2009,"{'id': 'ninkica', 'avtor': 'ninkica'}",ženska,45,,25,1,16.2.2009,, kompoti,0,2009,2009,ninkica
16368,Clintonov kolač,4.1.2012,"{'id': 'livijabiba', 'avtor': 'livijabiba'}",spol ni določen oz. marsovec,45,4-7 oseb.,12,2,6.5.2015,, torte,0,2015,2012,livijabiba
6540,Sirove mini štručke,3.5.2006,"{'id': 'katti', 'avtor': 'katti'}",ženska,,,25,5,22.1.2012,,,0,2012,2006,katti
9696,Vrhniške kremne rezine,12.2.2007,"{'id': 'ligojna', 'avtor': 'ligojna'}",ženska,300,12 rezin (8 x 8 cm),32,9,24.12.2012,, pecivo,0,2012,2007,ligojna
9418,Prtinkuš piškoti,21.12.2006,"{'id': 'funuk11', 'avtor': 'funuk11'}",ženska,60,,25,16,2.12.2014,, piškoti,0,2014,2006,funuk11
13684,Biskvit za vse priložnosti,6.4.2010,"{'id': '2khzegjxid7zer50', 'avtor': 'Katarina K'}",ženska,60,za veliko torto,41,8,8.2.2011,, ostalo,0,2011,2010,2khzegjxid7zer50
13128,Guiness čokoladna torta,29.10.2009,"{'id': 'sweetie', 'avtor': 'Sweetie'}",ženska,90,12 kom,58,11,18.8.2014,, torte,0,2014,2009,sweetie
12686,Torta stracciatella z jagodami,11.6.2009,"{'id': 'lidia', 'avtor': 'lidia'}",ženska,60,8 kosov,17,9,4.5.2014,, torte,0,2014,2009,lidia
4549,Torta vredna greha - čokoladna,24.1.2005,"{'id': 'tjasa79', 'avtor': 'tjasa79'}",ženska,,,58,8,25.12.2009,, torte,0,2009,2005,tjasa79
14618,Najboljše pecivo z jabolki,5.1.2011,"{'id': 'medvedica', 'avtor': 'medvedica'}",ženska,75,,19,8,8.2.2011,, pecivo,0,2011,2011,medvedica
4486,Sirova omaka za njoke ali testenine,7.1.2005,"{'id': 'veri', 'avtor': 'Veri'}",ženska,,za 6 oseb,8,,,, tople,0,,2005,veri
20384,Jabolčne rožice,5.5.2015,"{'id': 'pikapolonica80', 'avtor': 'pikapolonica80'}",ženska,120,24 ,25,14,13.10.2016,, ostalo,0,2016,2015,pikapolonica80
8160,Sataraš,22.10.2006,"{'id': 'atina', 'avtor': 'Atina'}",ženska,30,,34,9,6.7.2015,,,0,2015,2006,atina
12158,Orehovo marmeladna rolada iz krhkega testa,17.1.2009,"{'id': 'Rozmarincek', 'avtor': 'anamarija1'}",spol ni določen oz. marsovec,45,pekača 11x18 za eno rolado,61,13,18.8.2012,, ostalo,0,2012,2009,Rozmarincek
17076,Bounty,23.4.2012,"{'id': 'Tadeja_k', 'avtor': 'Tadeja_k'}",ženska,90,,9,5,17.4.2016,, ostalo,0,2016,2012,Tadeja_k
4664,Ajdovi štruklji s skuto,15.2.2005,"{'id': 'kokos', 'avtor': 'kokos'}",ženska,,,25,2,6.1.2009,,,0,2009,2005,kokos
14069,Vložene kisle bučke,13.8.2010,"{'id': '9erpmju67ya25m7s', 'avtor': 'teti kristina'}",ženska,75,,7,1,19.8.2010,, ostalo,0,2010,2010,9erpmju67ya25m7s
16376,Bela pletenica,4.1.2012,"{'id': 'krotilda', 'avtor': 'krotilda'}",ženska,180,1 kg,14,10,3.2.2015,,,0,2015,2012,krotilda
3533,Belgijski vaflji,5.4.2004,"{'id': 'ligojna', 'avtor': 'ligojna'}",ženska,,,16,3,4.11.2014,, ostalo,0,2014,2004,ligojna
1204,Torta Pavlova na način moje mame Angelce,26.6.2001,"{'id': None, 'avtor': None}",,,6 porcij,27,16,30.11.2014,, torte,0,2014,2001,
2635,Vanilijev liker,2.6.2003,"{'id': 'cokolada', 'avtor': 'Cokolada'}",ženska,,,57,6,27.12.2011,, alkoholni,0,2011,2003,cokolada
6814,Klobučki,26.6.2006,"{'id': 'jasna47', 'avtor': 'jasna47'}",ženska,,,42,19,21.11.2013,, piškoti,0,2013,2006,jasna47
13307,Miklavževi hudički,17.12.2009,"{'id': 'tatkap', 'avtor': 'TatkaP'}",ženska,120,Za 8 kosov,16,25,12.12.2015,,,0,2015,2009,tatkap
14171,Česnova kremna juha,15.9.2010,"{'id': 'xh91665q1yxbta8l', 'avtor': 'maičko*'}",ženska,90,za 5 oseb,15,1,6.9.2010,, zelenjavne juhe,0,2010,2010,xh91665q1yxbta8l
5999,Jajca na oko,26.1.2006,"{'id': 'stani', 'avtor': 'stani'}",ženska,,,32,7,26.11.2011,, ostalo,0,2011,2006,stani
12223,Žametna limonina torta,30.1.2009,"{'id': 'vanja_v_zda', 'avtor': 'Vanja_v_ZDA'}",ženska,300,Torta 18 cm premera,59,7,12.4.2011,, torte,0,2011,2009,vanja_v_zda
11421,Mozart torta po moje,17.5.2008,"{'id': 'muffin', 'avtor': 'muffin'}",ženska,300,,68,20,11.5.2014,, torte,0,2014,2008,muffin
3378,Korenčkovi piškoti,12.3.2004,"{'id': 'lidka', 'avtor': 'lidka'}",ženska,,,37,6,13.1.2015,, piškoti,0,2015,2004,lidka
8386,Črno - bele spirale,8.12.2006,"{'id': 'tasau', 'avtor': 'tasau'}",ženska,30,,19,4,11.4.2013,, piškoti,0,2013,2006,tasau
3781,Čufti po domače ali mesne kroglice,21.6.2004,"{'id': 'bucka', 'avtor': 'BUCKA'}",moški,,za 4. osebe,22,4,22.5.2008,, sesekljano meso,0,2008,2004,bucka
18449,Pecivo s pudingom in smetano,7.5.2013,"{'id': 'Piya', 'avtor': 'Piya'}",ženska,60,,20,5,6.1.2014,, pecivo,0,2014,2013,Piya
8381,Parkeljni,8.12.2006,"{'id': 'katti', 'avtor': 'katti'}",ženska,,,55,27,17.12.2014,, ostalo,0,2014,2006,katti
17564,Domači ajvar,1.9.2012,"{'id': 'srcek', 'avtor': 'srcek'}",ženska,45,,17,5,25.10.2013,, ostalo,0,2013,2012,srcek
9858,Bačo torta,19.3.2007,"{'id': '1bdv35xaykwwsb40', 'avtor': 'šjorca'}",ženska,,,40,7,28.1.2014,, torte,0,2014,2007,1bdv35xaykwwsb40
20355,Piščančji tunel,21.4.2015,"{'id': '14moniii', 'avtor': '14moniii'}",ženska,75,5 oseb,13,7,2.7.2015,, perutnina,0,2015,2015,14moniii
11061,Panna cotta,14.2.2008,"{'id': '5b9fookqc2egvnfc', 'avtor': '*CaTh*'}",ženska,90,10 oseb (po 1dcl),36,5,3.4.2010,, pudingi,0,2010,2008,5b9fookqc2egvnfc
7021,Kremast sladoled,18.8.2006,"{'id': 'dgf4zn05uk5htvs4', 'avtor': 'DUŠANKA'}",ženska,15,,44,3,23.7.2008,, sladoledi,0,2008,2006,dgf4zn05uk5htvs4
13115,Tunine polpete,26.10.2009,"{'id': 'i7o6kjezeifc6vgz', 'avtor': 'la tina'}",moški,45,,35,9,13.3.2014,, ribe,0,2014,2009,i7o6kjezeifc6vgz
12002,Sanjski čokoladno čokoladni piškoti,8.12.2008,"{'id': 'vanja_v_zda', 'avtor': 'Vanja_v_ZDA'}",ženska,30,,41,7,16.11.2015,, piškoti,0,2015,2008,vanja_v_zda
1211,Borovničev liker,2.7.2001,"{'id': 'anja', 'avtor': 'anja'}",ženska,,,18,1,1.7.2010,, pijače,0,2010,2001,anja
8208,Dukati - Cekini,31.10.2006,"{'id': 'val', 'avtor': 'val'}",ženska,120,,54,16,9.5.2011,, piškoti,0,2011,2006,val
3198,Skutin kolač,6.2.2004,"{'id': 'majdi', 'avtor': 'majdi'}",ženska,45,,43,9,26.11.2014,, pecivo,0,2014,2004,majdi
1970,Dobre rezine,28.8.2002,"{'id': 'val330int', 'avtor': 'val330int'}",spol ni določen oz. marsovec,,,13,3,13.6.2012,, pecivo,0,2012,2002,val330int
11566,Zelenjavna mineštra s cmočki,23.7.2008,"{'id': 'taia', 'avtor': 'Taia'}",ženska,60,,5,3,7.9.2011,, zelenjavne juhe,0,2011,2008,taia
15058,Chocolate crackles / Razpokani piškoti,30.4.2011,"{'id': 'misolovka', 'avtor': 'Misolovka'}",ženska,180,24,28,9,23.2.2012,, piškoti,0,2012,2011,misolovka
12654,Bingo torta,3.6.2009,"{'id': 'nemo', 'avtor': 'nemo'}",ženska,90,,20,12,21.10.2012,, torte,0,2012,2009,nemo
2441,Apple crumble,7.3.2003,"{'id': 'vijolica', 'avtor': 'vijolica'}",ženska,,,60,7,4.8.2014,, ostalo,0,2014,2003,vijolica
3201,Korenčkov sok,7.2.2004,"{'id': 'majdi', 'avtor': 'majdi'}",ženska,120,,30,4,2.9.2016,, pijače,0,2016,2004,majdi
17359,Krompirjevi žepki,4.7.2012,"{'id': 'DANY80', 'avtor': 'DANY80'}",ženska,90,25-30 kosov,5,8,27.8.2012,, ostalo,0,2012,2012,DANY80
12134,Jogurtovi žepki,12.1.2009,"{'id': 'plezalka', 'avtor': 'plezalka'}",ženska,120,,7,6,15.2.2016,, piškoti,0,2016,2009,plezalka
10264,Skutina pita z borovnicami,27.7.2007,"{'id': 'roncolino', 'avtor': 'Roncolino'}",ženska,90,,15,3,8.1.2009,, pecivo,0,2009,2007,roncolino
853,Vliti šarkelj,20.2.2001,"{'id': 'marta', 'avtor': 'marta'}",ženska,,,16,9,6.1.2014,, pecivo,0,2014,2001,marta
6752,Parmigiana,13.6.2006,"{'id': 'pppp', 'avtor': 'pppp'}",ženska,,pekač,27,3,7.12.2013,,,0,2013,2006,pppp
17225,Skutno-jogurtove rezinice (pita),26.5.2012,"{'id': 'ledenka_', 'avtor': 'ledenka_'}",ženska,60,pekač z dimenzijami 18x34 cm,7,4,12.9.2012,, pecivo,0,2012,2012,ledenka_
10176,Rolada z malinami in mascarponejem,25.6.2007,"{'id': 'fleur', 'avtor': 'fleur'}",spol ni določen oz. marsovec,30,15-20 koščkov,10,3,5.11.2013,, ostalo,0,2013,2007,fleur
8111,Španski vetrci - pence,14.10.2006,"{'id': 'sj9i7sbdx1gemmvw', 'avtor': 'ursula.s'}",spol ni določen oz. marsovec,,,27,9,27.6.2016,, piškoti,0,2016,2006,sj9i7sbdx1gemmvw
3313,Lena gospodinja,28.2.2004,"{'id': 'irena19', 'avtor': 'Irena19'}",ženska,,,20,1,28.1.2010,, pecivo,0,2010,2004,irena19
10802,Vroča čokolada (kot v lokalu),13.12.2007,"{'id': 'tinka85', 'avtor': 'tinka85'}",ženska,15,za 6 - 7 oseb,22,2,25.1.2014,, ostalo,0,2014,2007,tinka85
12738,Melisin sirup,29.6.2009,"{'id': 'n5r0ofars98qtrg2', 'avtor': 'ČRNICA'}",ženska,90,12 l,9,2,8.10.2012,, brezalkoholni,0,2012,2009,n5r0ofars98qtrg2
8357,Rozen torta - malo drugače,3.12.2006,"{'id': 'btw7a10tzi3fuawl', 'avtor': 'Pitončica'}",spol ni določen oz. marsovec,300,,154,23,24.9.2016,, pecivo,0,2016,2006,btw7a10tzi3fuawl
5577,Boeuf Stroganoff,13.10.2005,"{'id': 'riko', 'avtor': 'Riko'}",spol ni določen oz. marsovec,,,19,1,28.10.2010,, govedina,0,2010,2005,riko
9411,Lubenice,20.12.2006,"{'id': 'klavdija80', 'avtor': 'klavdija80'}",ženska,,8,55,13,11.4.2013,, pecivo,0,2013,2006,klavdija80
5713,Sirov burek,11.11.2005,"{'id': 'mitja1', 'avtor': 'mitja1'}",moški,,,15,2,19.4.2014,,,0,2014,2005,mitja1
5145,Lignji v ponvi za začetnike,8.7.2005,"{'id': 'moven', 'avtor': 'moven'}",moški,,,22,1,26.1.2009,, ostalo,0,2009,2005,moven
11966,Valizerski rženi kruh,30.11.2008,"{'id': 'vanja_v_zda', 'avtor': 'Vanja_v_ZDA'}",ženska,180,,34,24,27.3.2016,,,0,2016,2008,vanja_v_zda
18332,Peklensko dobra torta,3.4.2013,"{'id': 'mili25', 'avtor': 'mili25'}",ženska,90,,74,11,24.6.2013,, torte,0,2013,2013,mili25
4411,Čokoladni sendvič,12.12.2004,"{'id': 'jade', 'avtor': 'jade'}",ženska,240,30 koščkov,41,3,26.7.2010,, pecivo,0,2010,2004,jade
12253,Skutin narastek,6.2.2009,"{'id': 'zmesnjavca', 'avtor': 'zmesnjavca'}",ženska,45,,22,2,31.1.2013,, pecivo,0,2013,2009,zmesnjavca
309,Češnjeva pita,20.7.2000,"{'id': 'marinka', 'avtor': 'Marinka'}",ženska,,,15,2,8.6.2011,, pecivo,0,2011,2000,marinka
13954,"Hruškova marmelada "" Hrušmuš""",16.7.2010,"{'id': 'Rozmarincek', 'avtor': 'anamarija1'}",spol ni določen oz. marsovec,60,500-600 g,41,5,14.9.2015,, sladki shranki,0,2015,2010,Rozmarincek
13088,"Saj ne morem verjet, da je to bučkina pita...",19.10.2009,"{'id': 'tulka', 'avtor': 'tulka'}",spol ni določen oz. marsovec,90,,63,12,22.11.2015,, ostalo,0,2015,2009,tulka
9871,Kifeljčki,22.3.2007,"{'id': 'u8m1rqhtq3vdzv9b', 'avtor': 'Katjuška'}",ženska,180,100 mini kifeljčkov,67,19,14.4.2014,, ostalo,0,2014,2007,u8m1rqhtq3vdzv9b
5775,Makaronova solata,27.11.2005,"{'id': 'btw7a10tzi3fuawl', 'avtor': 'Pitončica'}",spol ni določen oz. marsovec,,za 6 oseb,3,1,25.3.2009,,,0,2009,2005,btw7a10tzi3fuawl
10379,Slastno pecivo s slivami,28.8.2007,"{'id': 'patrisha', 'avtor': 'patrisha'}",spol ni določen oz. marsovec,75,,30,4,22.10.2010,, pecivo,0,2010,2007,patrisha
4349,Langaš z jogurtom,23.11.2004,"{'id': 'ameli', 'avtor': 'ameli'}",ženska,,4 osebe,30,1,12.1.2011,,,0,2011,2004,ameli
4472,Orehovi rogljički (brez jajc in mleka),5.1.2005,"{'id': 'aki', 'avtor': 'aki'}",ženska,60,,25,1,7.1.2005,, piškoti,0,2005,2005,aki
1686,Čokoladno - vanilijeva ledena torta,11.2.2002,"{'id': 'tiuba', 'avtor': 'TIUBA'}",ženska,,,37,3,29.6.2010,, torte,0,2010,2002,tiuba
2102,Kocke Esmeralda,24.10.2002,"{'id': 'dalsi', 'avtor': 'dalsi'}",ženska,,,13,5,27.2.2014,, pecivo,0,2014,2002,dalsi
11605,Vložene narezane kumarice,9.8.2008,"{'id': 'senka', 'avtor': 'senka'}",ženska,75,,22,1,3.8.2008,, ostalo,0,2008,2008,senka
9503,Ajdova kaša z brstičnim ohrovtom,5.1.2007,"{'id': '7indi61bjpz3o2pu', 'avtor': 'piščanec'}",ženska,60,za 2 osebi,29,3,3.3.2008,,,1,2008,2007,7indi61bjpz3o2pu
2666,Rdeča kapica,11.6.2003,"{'id': 'katjusa', 'avtor': 'katjusa'}",ženska,,,22,6,15.5.2013,, pecivo,0,2013,2003,katjusa
11974,Ameriške palačinke s pomarančnim sokom,2.12.2008,"{'id': 'vanja_v_zda', 'avtor': 'Vanja_v_ZDA'}",ženska,15,,43,6,11.1.2013,, palačinke,0,2013,2008,vanja_v_zda
756,Ričet,7.2.2001,"{'id': 'marinka', 'avtor': 'Marinka'}",ženska,,4 do 6 oseb,8,2,10.6.2009,,,0,2009,2001,marinka
13006,Ajvar iz zelenih paradižnikov,27.9.2009,"{'id': 'jovita', 'avtor': 'jovita'}",ženska,180,cca 10 kg,17,1,6.10.2013,, ostalo,0,2013,2009,jovita
15941,Krompirjev golaž,11.11.2011,"{'id': 'zes5ana', 'avtor': 'zes5ana'}",ženska,120,Za 8 oseb,10,1,15.11.2011,,,0,2011,2011,zes5ana
15416,Švedski cimetovi kolački - Kanelbullar,7.7.2011,"{'id': 'missan', 'avtor': 'missan'}",ženska,120,za 40 kolačkov,25,10,6.2.2016,, pecivo,0,2016,2011,missan
9778,Zelenjavni narastek,26.2.2007,"{'id': 'ccivpgqqz8nd0mkv', 'avtor': 'Marina 46'}",ženska,,za 4 osebe.8 kosov,11,1,29.10.2008,,,0,2008,2007,ccivpgqqz8nd0mkv
5024,Cvetačna juha,28.5.2005,"{'id': 'julya', 'avtor': 'Julya'}",ženska,30,4 osebe,4,2,12.2.2016,, zelenjavne juhe,0,2016,2005,julya
12133,Kokosovi rogljički,12.1.2009,"{'id': 'plezalka', 'avtor': 'plezalka'}",ženska,90,,7,4,8.3.2012,, piškoti,0,2012,2009,plezalka
11931,Narastek MM,24.11.2008,"{'id': 'MorskaMedvedka', 'avtor': 'morska medvedka'}",ženska,90,5 oseb,28,8,8.5.2015,, sesekljano meso,0,2015,2008,MorskaMedvedka
17196,Skutino-češnjev štrudelj,18.5.2012,"{'id': 'Vrtejbenka', 'avtor': 'Vrtejbenka'}",ženska,60,za več sladkosnednežev,45,12,12.7.2013,, pecivo,0,2013,2012,Vrtejbenka
11138,Piškoti za žlehtnobe,2.3.2008,"{'id': '1bdv35xaykwwsb40', 'avtor': 'šjorca'}",ženska,120,,31,3,26.5.2014,, piškoti,0,2014,2008,1bdv35xaykwwsb40
4607,Kokosovi rogljički,4.2.2005,"{'id': 'kokos', 'avtor': 'kokos'}",ženska,,,22,11,19.12.2011,, piškoti,0,2011,2005,kokos
16184,Slani polžki,12.12.2011,"{'id': 'goga', 'avtor': 'goga'}",ženska,60,16 kosov,9,6,9.6.2012,, tople,0,2012,2011,goga
1256,Jogurtova strjenka,30.7.2001,"{'id': None, 'avtor': None}",,,za 10 oseb,14,1,18.1.2007,, ostalo,0,2007,2001,
3649,Paradižnikova juha,3.5.2004,"{'id': 'trixi', 'avtor': 'Trixi'}",ženska,,,11,2,12.12.2011,, zelenjavne juhe,0,2011,2004,trixi
7127,Ovsene ploščice,7.9.2006,"{'id': 'm6ud0949cg7588r0', 'avtor': 'živica'}",ženska,60,pekač iz pečice (cca. 16 ploščic),61,12,14.12.2014,, piškoti,0,2014,2006,m6ud0949cg7588r0
6837,Češnjev štrudelj,30.6.2006,"{'id': 'anagerzina', 'avtor': 'anagerzina'}",ženska,,2 zavitka,18,1,20.6.2006,, ostalo,0,2006,2006,anagerzina
466,Gobova omaka za testenine,30.11.2000,"{'id': 'maurina', 'avtor': 'maurina'}",ženska,,,14,1,4.9.2007,,,0,2007,2000,maurina
11567,Polževa hišica,23.7.2008,"{'id': 'w9tpwr5gr3oll9gp', 'avtor': '~witch~fire'}",ženska,60,dva rebrasta modela,23,11,31.5.2011,, pecivo,0,2011,2008,w9tpwr5gr3oll9gp
10083,Višnjeve kroglice,18.5.2007,"{'id': 'valeria', 'avtor': 'valeria'}",ženska,60,30 kroglic,23,7,25.12.2015,, ostalo,0,2015,2007,valeria
10724,Piščanec z arašidi,23.11.2007,"{'id': 'qf8nmyfxcdm82kax', 'avtor': 'činča'}",ženska,30,4 osebe,10,4,27.10.2015,, Kitajska,0,2015,2007,qf8nmyfxcdm82kax
8085,Lignji po egejsko,9.10.2006,"{'id': 'mamamia', 'avtor': 'mamamia'}",ženska,,za dve osebi,50,3,26.5.2014,, ostalo,0,2014,2006,mamamia
13745,Šparglji v omaki,24.4.2010,"{'id': 'sarabande', 'avtor': 'sarabande'}",moški,15,Za 4 osebe,6,,,, tople,0,,2010,sarabande
10752,Testomat keksi,1.12.2007,"{'id': 'seherezada', 'avtor': 'seherezada'}",ženska,30,3 veliki pekači,44,6,19.8.2010,, piškoti,0,2010,2007,seherezada
